ts,coin,gross_bps,best_buy,best_sell,mid_price
2026-06-30T15:31:10.928811+00:00,AVAX,0.000,binance,binance,6.46
2026-06-30T15:31:10.928811+00:00,LINK,0.000,okx,binance,7.17
2026-06-30T15:31:10.928811+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:31:10.928811+00:00,TRX,1.263,okx,binance,0.32
2026-06-30T15:31:10.928811+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:31:10.928811+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:32:11.946736+00:00,BTC,0.734,okx,binance,58431.85
2026-06-30T15:32:11.946736+00:00,ETH,0.830,binance,okx,1566.67
2026-06-30T15:32:11.946736+00:00,SOL,0.000,bybit,binance,73.32
2026-06-30T15:32:11.946736+00:00,BNB,0.183,binance,okx,545.20
2026-06-30T15:32:11.946736+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T15:32:11.946736+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:32:11.946736+00:00,ADA,0.000,binance,okx,0.14
2026-06-30T15:32:11.946736+00:00,AVAX,0.000,binance,binance,6.47
2026-06-30T15:32:11.946736+00:00,LINK,1.392,okx,binance,7.18
2026-06-30T15:32:11.946736+00:00,DOT,1.225,okx,bybit,0.82
2026-06-30T15:32:11.946736+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:32:11.946736+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:32:11.946736+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:33:13.136495+00:00,BTC,0.068,okx,bybit,58432.10
2026-06-30T15:33:13.136495+00:00,ETH,0.383,binance,okx,1566.65
2026-06-30T15:33:13.136495+00:00,SOL,0.000,binance,binance,73.34
2026-06-30T15:33:13.136495+00:00,BNB,0.183,binance,okx,545.29
2026-06-30T15:33:13.136495+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T15:33:13.136495+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:33:13.136495+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:33:13.136495+00:00,AVAX,0.000,okx,binance,6.47
2026-06-30T15:33:13.136495+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:33:13.136495+00:00,DOT,-1.223,okx,bybit,0.82
2026-06-30T15:33:13.136495+00:00,TRX,0.947,okx,binance,0.32
2026-06-30T15:33:13.136495+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:33:13.136495+00:00,ATOM,0.000,okx,binance,1.53
2026-06-30T15:34:16.358141+00:00,BTC,1.374,binance,okx,58435.08
2026-06-30T15:34:16.358141+00:00,ETH,2.298,binance,okx,1566.54
2026-06-30T15:34:16.358141+00:00,SOL,0.000,bybit,binance,73.36
2026-06-30T15:34:16.358141+00:00,BNB,0.000,binance,okx,545.20
2026-06-30T15:34:16.358141+00:00,XRP,0.000,binance,okx,1.04
2026-06-30T15:34:16.358141+00:00,DOGE,0.000,bybit,binance,0.07
2026-06-30T15:34:16.358141+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:34:16.358141+00:00,AVAX,0.000,binance,binance,6.47
2026-06-30T15:34:16.358141+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T15:34:16.358141+00:00,DOT,0.000,bybit,okx,0.82
2026-06-30T15:34:16.358141+00:00,TRX,1.578,okx,bybit,0.32
2026-06-30T15:34:16.358141+00:00,SHIB,-2.375,binance,okx,0.00
2026-06-30T15:34:16.358141+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:35:17.780366+00:00,BTC,0.356,okx,binance,58420.14
2026-06-30T15:35:17.780366+00:00,ETH,0.830,bybit,okx,1566.05
2026-06-30T15:35:17.780366+00:00,SOL,1.364,okx,binance,73.34
2026-06-30T15:35:17.780366+00:00,BNB,0.734,binance,okx,545.28
2026-06-30T15:35:17.780366+00:00,XRP,0.000,binance,binance,1.04
2026-06-30T15:35:17.780366+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:35:17.780366+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:35:17.780366+00:00,AVAX,0.000,okx,binance,6.47
2026-06-30T15:35:17.780366+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:35:17.780366+00:00,DOT,-1.225,okx,bybit,0.82
2026-06-30T15:35:17.780366+00:00,TRX,0.315,binance,okx,0.32
2026-06-30T15:35:17.780366+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:35:17.780366+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:36:18.637237+00:00,BTC,0.479,bybit,okx,58396.60
2026-06-30T15:36:18.637237+00:00,ETH,0.703,bybit,okx,1564.97
2026-06-30T15:36:18.637237+00:00,SOL,0.000,bybit,binance,73.24
2026-06-30T15:36:18.637237+00:00,BNB,0.000,binance,binance,545.01
2026-06-30T15:36:18.637237+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T15:36:18.637237+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:36:18.637237+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:36:18.637237+00:00,AVAX,0.000,okx,binance,6.47
2026-06-30T15:36:18.637237+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T15:36:18.637237+00:00,DOT,0.000,binance,okx,0.82
2026-06-30T15:36:18.637237+00:00,TRX,0.315,binance,okx,0.32
2026-06-30T15:36:18.637237+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:36:18.637237+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:37:19.668854+00:00,BTC,1.284,bybit,okx,58404.45
2026-06-30T15:37:19.668854+00:00,ETH,3.129,bybit,okx,1566.01
2026-06-30T15:37:19.668854+00:00,SOL,2.730,bybit,okx,73.28
2026-06-30T15:37:19.668854+00:00,BNB,0.000,bybit,binance,545.30
2026-06-30T15:37:19.668854+00:00,XRP,0.000,binance,bybit,1.04
2026-06-30T15:37:19.668854+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:37:19.668854+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:37:19.668854+00:00,AVAX,0.000,binance,binance,6.48
2026-06-30T15:37:19.668854+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T15:37:19.668854+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:37:19.668854+00:00,TRX,3.155,binance,bybit,0.32
2026-06-30T15:37:19.668854+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:37:19.668854+00:00,ATOM,0.000,bybit,binance,1.53
2026-06-30T15:38:21.546821+00:00,BTC,1.165,okx,bybit,58382.10
2026-06-30T15:38:21.546821+00:00,ETH,0.895,binance,okx,1564.81
2026-06-30T15:38:21.546821+00:00,SOL,0.000,binance,okx,73.18
2026-06-30T15:38:21.546821+00:00,BNB,0.000,binance,binance,545.21
2026-06-30T15:38:21.546821+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T15:38:21.546821+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:38:21.546821+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:38:21.546821+00:00,AVAX,0.000,binance,binance,6.47
2026-06-30T15:38:21.546821+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:38:21.546821+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:38:21.546821+00:00,TRX,0.315,binance,okx,0.32
2026-06-30T15:38:21.546821+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:38:21.546821+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:39:22.667266+00:00,BTC,0.667,bybit,binance,58344.04
2026-06-30T15:39:22.667266+00:00,ETH,1.406,bybit,okx,1564.57
2026-06-30T15:39:22.667266+00:00,SOL,0.000,okx,binance,73.17
2026-06-30T15:39:22.667266+00:00,BNB,0.000,binance,binance,545.03
2026-06-30T15:39:22.667266+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T15:39:22.667266+00:00,DOGE,0.000,bybit,binance,0.07
2026-06-30T15:39:22.667266+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:39:22.667266+00:00,AVAX,0.000,binance,bybit,6.47
2026-06-30T15:39:22.667266+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T15:39:22.667266+00:00,DOT,1.227,binance,bybit,0.82
2026-06-30T15:39:22.667266+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:39:22.667266+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:39:22.667266+00:00,ATOM,0.000,okx,binance,1.53
2026-06-30T15:40:23.688239+00:00,BTC,0.279,bybit,binance,58369.01
2026-06-30T15:40:23.688239+00:00,ETH,1.150,bybit,okx,1564.71
2026-06-30T15:40:23.688239+00:00,SOL,0.000,bybit,binance,73.17
2026-06-30T15:40:23.688239+00:00,BNB,0.000,binance,okx,545.20
2026-06-30T15:40:23.688239+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T15:40:23.688239+00:00,DOGE,1.415,bybit,okx,0.07
2026-06-30T15:40:23.688239+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:40:23.688239+00:00,AVAX,0.000,binance,bybit,6.47
2026-06-30T15:40:23.688239+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:40:23.688239+00:00,DOT,0.000,okx,okx,0.81
2026-06-30T15:40:23.688239+00:00,TRX,1.578,okx,bybit,0.32
2026-06-30T15:40:23.688239+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:40:23.688239+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:41:24.656984+00:00,BTC,1.406,okx,bybit,58337.80
2026-06-30T15:41:24.656984+00:00,ETH,0.576,binance,okx,1563.28
2026-06-30T15:41:24.656984+00:00,SOL,0.000,binance,bybit,73.11
2026-06-30T15:41:24.656984+00:00,BNB,0.551,binance,okx,544.78
2026-06-30T15:41:24.656984+00:00,XRP,0.968,okx,bybit,1.03
2026-06-30T15:41:24.656984+00:00,DOGE,0.000,bybit,binance,0.07
2026-06-30T15:41:24.656984+00:00,ADA,0.000,binance,okx,0.14
2026-06-30T15:41:24.656984+00:00,AVAX,0.000,binance,bybit,6.47
2026-06-30T15:41:24.656984+00:00,LINK,0.000,okx,binance,7.17
2026-06-30T15:41:24.656984+00:00,DOT,2.457,binance,bybit,0.81
2026-06-30T15:41:24.656984+00:00,TRX,0.000,binance,bybit,0.32
2026-06-30T15:41:24.656984+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:41:24.656984+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:42:26.092394+00:00,BTC,0.908,bybit,okx,58382.75
2026-06-30T15:42:26.092394+00:00,ETH,2.620,bybit,okx,1565.03
2026-06-30T15:42:26.092394+00:00,SOL,1.366,binance,okx,73.19
2026-06-30T15:42:26.092394+00:00,BNB,1.835,binance,okx,545.15
2026-06-30T15:42:26.092394+00:00,XRP,0.967,bybit,okx,1.03
2026-06-30T15:42:26.092394+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:42:26.092394+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:42:26.092394+00:00,AVAX,0.000,binance,binance,6.48
2026-06-30T15:42:26.092394+00:00,LINK,0.000,bybit,binance,7.18
2026-06-30T15:42:26.092394+00:00,DOT,-1.228,okx,bybit,0.81
2026-06-30T15:42:26.092394+00:00,TRX,0.946,okx,bybit,0.32
2026-06-30T15:42:26.092394+00:00,SHIB,-2.378,okx,bybit,0.00
2026-06-30T15:42:26.092394+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:43:27.298674+00:00,BTC,2.550,okx,binance,58433.45
2026-06-30T15:43:27.298674+00:00,ETH,1.469,bybit,okx,1565.93
2026-06-30T15:43:27.298674+00:00,SOL,1.364,binance,okx,73.31
2026-06-30T15:43:27.298674+00:00,BNB,0.367,binance,okx,545.49
2026-06-30T15:43:27.298674+00:00,XRP,0.000,binance,binance,1.04
2026-06-30T15:43:27.298674+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:43:27.298674+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:43:27.298674+00:00,AVAX,0.000,binance,bybit,6.49
2026-06-30T15:43:27.298674+00:00,LINK,0.000,binance,bybit,7.18
2026-06-30T15:43:27.298674+00:00,DOT,0.000,okx,okx,0.81
2026-06-30T15:43:27.298674+00:00,TRX,0.631,okx,bybit,0.32
2026-06-30T15:43:27.298674+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:43:27.298674+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:44:28.495804+00:00,BTC,0.528,okx,binance,58476.44
2026-06-30T15:44:28.495804+00:00,ETH,0.766,binance,okx,1566.39
2026-06-30T15:44:28.495804+00:00,SOL,0.000,binance,binance,73.34
2026-06-30T15:44:28.495804+00:00,BNB,0.917,binance,okx,545.58
2026-06-30T15:44:28.495804+00:00,XRP,0.000,okx,binance,1.04
2026-06-30T15:44:28.495804+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:44:28.495804+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:44:28.495804+00:00,AVAX,0.000,binance,binance,6.48
2026-06-30T15:44:28.495804+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:44:28.495804+00:00,DOT,0.000,okx,okx,0.81
2026-06-30T15:44:28.495804+00:00,TRX,0.631,okx,bybit,0.32
2026-06-30T15:44:28.495804+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:44:28.495804+00:00,ATOM,0.000,okx,binance,1.53
2026-06-30T15:45:30.064121+00:00,BTC,0.802,bybit,okx,58578.95
2026-06-30T15:45:30.064121+00:00,ETH,2.231,bybit,okx,1569.20
2026-06-30T15:45:30.064121+00:00,SOL,2.723,binance,okx,73.47
2026-06-30T15:45:30.064121+00:00,BNB,0.000,binance,okx,546.00
2026-06-30T15:45:30.064121+00:00,XRP,0.965,okx,binance,1.04
2026-06-30T15:45:30.064121+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:45:30.064121+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:45:30.064121+00:00,AVAX,0.000,binance,binance,6.49
2026-06-30T15:45:30.064121+00:00,LINK,5.567,okx,binance,7.19
2026-06-30T15:45:30.064121+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:45:30.064121+00:00,TRX,2.838,binance,okx,0.32
2026-06-30T15:45:30.064121+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:45:30.064121+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:46:31.850933+00:00,BTC,0.358,bybit,okx,58682.85
2026-06-30T15:46:31.850933+00:00,ETH,1.589,binance,okx,1573.63
2026-06-30T15:46:31.850933+00:00,SOL,0.000,binance,okx,73.91
2026-06-30T15:46:31.850933+00:00,BNB,0.366,binance,okx,546.89
2026-06-30T15:46:31.850933+00:00,XRP,0.962,binance,bybit,1.04
2026-06-30T15:46:31.850933+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:46:31.850933+00:00,ADA,0.000,binance,okx,0.15
2026-06-30T15:46:31.850933+00:00,AVAX,0.000,binance,okx,6.52
2026-06-30T15:46:31.850933+00:00,LINK,1.388,okx,bybit,7.21
2026-06-30T15:46:31.850933+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:46:31.850933+00:00,TRX,2.837,binance,okx,0.32
2026-06-30T15:46:31.850933+00:00,SHIB,-2.366,okx,bybit,0.00
2026-06-30T15:46:31.850933+00:00,ATOM,0.000,binance,binance,1.54
2026-06-30T15:47:33.945004+00:00,BTC,0.853,bybit,binance,58607.50
2026-06-30T15:47:33.945004+00:00,ETH,0.509,bybit,okx,1572.31
2026-06-30T15:47:33.945004+00:00,SOL,1.354,binance,okx,73.85
2026-06-30T15:47:33.945004+00:00,BNB,0.549,bybit,binance,546.51
2026-06-30T15:47:33.945004+00:00,XRP,0.000,binance,okx,1.04
2026-06-30T15:47:33.945004+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:47:33.945004+00:00,ADA,0.000,binance,bybit,0.15
2026-06-30T15:47:33.945004+00:00,AVAX,0.000,bybit,binance,6.52
2026-06-30T15:47:33.945004+00:00,LINK,0.000,okx,binance,7.20
2026-06-30T15:47:33.945004+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:47:33.945004+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:47:33.945004+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:47:33.945004+00:00,ATOM,0.000,binance,binance,1.54
2026-06-30T15:48:35.626519+00:00,BTC,0.258,okx,binance,58583.26
2026-06-30T15:48:35.626519+00:00,ETH,0.064,bybit,okx,1572.32
2026-06-30T15:48:35.626519+00:00,SOL,0.000,binance,binance,73.82
2026-06-30T15:48:35.626519+00:00,BNB,0.366,bybit,binance,546.51
2026-06-30T15:48:35.626519+00:00,XRP,1.925,okx,binance,1.04
2026-06-30T15:48:35.626519+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:48:35.626519+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:48:35.626519+00:00,AVAX,1.533,okx,binance,6.52
2026-06-30T15:48:35.626519+00:00,LINK,0.000,okx,binance,7.20
2026-06-30T15:48:35.626519+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:48:35.626519+00:00,TRX,0.000,binance,bybit,0.32
2026-06-30T15:48:35.626519+00:00,SHIB,-2.367,okx,bybit,0.00
2026-06-30T15:48:35.626519+00:00,ATOM,0.000,okx,bybit,1.53
2026-06-30T15:49:37.250848+00:00,BTC,0.673,binance,okx,58576.93
2026-06-30T15:49:37.250848+00:00,ETH,0.700,bybit,binance,1572.49
2026-06-30T15:49:37.250848+00:00,SOL,0.000,binance,binance,73.75
2026-06-30T15:49:37.250848+00:00,BNB,2.745,binance,okx,546.53
2026-06-30T15:49:37.250848+00:00,XRP,0.963,binance,bybit,1.04
2026-06-30T15:49:37.250848+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:49:37.250848+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:49:37.250848+00:00,AVAX,1.534,binance,okx,6.52
2026-06-30T15:49:37.250848+00:00,LINK,0.000,okx,binance,7.20
2026-06-30T15:49:37.250848+00:00,DOT,-1.223,okx,bybit,0.82
2026-06-30T15:49:37.250848+00:00,TRX,0.000,binance,bybit,0.32
2026-06-30T15:49:37.250848+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:49:37.250848+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:50:39.406958+00:00,BTC,1.366,okx,bybit,58566.20
2026-06-30T15:50:39.406958+00:00,ETH,0.827,binance,bybit,1571.63
2026-06-30T15:50:39.406958+00:00,SOL,0.000,okx,binance,73.61
2026-06-30T15:50:39.406958+00:00,BNB,0.549,bybit,binance,546.12
2026-06-30T15:50:39.406958+00:00,XRP,0.964,okx,bybit,1.04
2026-06-30T15:50:39.406958+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:50:39.406958+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:50:39.406958+00:00,AVAX,0.000,binance,binance,6.52
2026-06-30T15:50:39.406958+00:00,LINK,1.391,okx,binance,7.19
2026-06-30T15:50:39.406958+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:50:39.406958+00:00,TRX,0.631,binance,okx,0.32
2026-06-30T15:50:39.406958+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:50:39.406958+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:51:41.009732+00:00,BTC,0.272,binance,okx,58536.60
2026-06-30T15:51:41.009732+00:00,ETH,1.338,binance,okx,1570.12
2026-06-30T15:51:41.009732+00:00,SOL,0.000,binance,okx,73.58
2026-06-30T15:51:41.009732+00:00,BNB,1.832,bybit,okx,545.85
2026-06-30T15:51:41.009732+00:00,XRP,0.000,okx,binance,1.04
2026-06-30T15:51:41.009732+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:51:41.009732+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:51:41.009732+00:00,AVAX,1.534,bybit,okx,6.52
2026-06-30T15:51:41.009732+00:00,LINK,0.000,okx,binance,7.19
2026-06-30T15:51:41.009732+00:00,DOT,0.000,okx,binance,0.82
2026-06-30T15:51:41.009732+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:51:41.009732+00:00,SHIB,-2.369,okx,bybit,0.00
2026-06-30T15:51:41.009732+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:52:42.970102+00:00,BTC,0.666,okx,binance,58538.05
2026-06-30T15:52:42.970102+00:00,ETH,0.573,binance,okx,1570.07
2026-06-30T15:52:42.970102+00:00,SOL,0.000,binance,okx,73.57
2026-06-30T15:52:42.970102+00:00,BNB,0.000,bybit,binance,545.80
2026-06-30T15:52:42.970102+00:00,XRP,0.965,okx,bybit,1.04
2026-06-30T15:52:42.970102+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:52:42.970102+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:52:42.970102+00:00,AVAX,0.000,bybit,binance,6.52
2026-06-30T15:52:42.970102+00:00,LINK,1.392,okx,bybit,7.19
2026-06-30T15:52:42.970102+00:00,DOT,0.000,okx,okx,0.82
2026-06-30T15:52:42.970102+00:00,TRX,-0.316,okx,binance,0.32
2026-06-30T15:52:42.970102+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:52:42.970102+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:53:44.941335+00:00,BTC,0.470,binance,bybit,58546.62
2026-06-30T15:53:44.941335+00:00,ETH,0.573,binance,okx,1570.09
2026-06-30T15:53:44.941335+00:00,SOL,0.000,binance,binance,73.53
2026-06-30T15:53:44.941335+00:00,BNB,0.916,bybit,binance,545.92
2026-06-30T15:53:44.941335+00:00,XRP,0.965,binance,bybit,1.04
2026-06-30T15:53:44.941335+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:53:44.941335+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:53:44.941335+00:00,AVAX,0.000,binance,okx,6.52
2026-06-30T15:53:44.941335+00:00,LINK,0.000,binance,bybit,7.19
2026-06-30T15:53:44.941335+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:53:44.941335+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:53:44.941335+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T15:53:44.941335+00:00,ATOM,0.000,binance,bybit,1.53
2026-06-30T15:54:46.389846+00:00,BTC,0.439,okx,binance,58509.88
2026-06-30T15:54:46.389846+00:00,ETH,0.446,bybit,binance,1568.80
2026-06-30T15:54:46.389846+00:00,SOL,0.000,binance,okx,73.47
2026-06-30T15:54:46.389846+00:00,BNB,0.000,binance,binance,545.74
2026-06-30T15:54:46.389846+00:00,XRP,0.000,binance,binance,1.04
2026-06-30T15:54:46.389846+00:00,DOGE,0.000,binance,binance,0.07
2026-06-30T15:54:46.389846+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:54:46.389846+00:00,AVAX,0.000,binance,binance,6.52
2026-06-30T15:54:46.389846+00:00,LINK,0.000,binance,bybit,7.18
2026-06-30T15:54:46.389846+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:54:46.389846+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:54:46.389846+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:54:46.389846+00:00,ATOM,0.000,binance,bybit,1.53
2026-06-30T15:55:48.768308+00:00,BTC,0.316,binance,okx,58546.77
2026-06-30T15:55:48.768308+00:00,ETH,2.740,bybit,okx,1569.82
2026-06-30T15:55:48.768308+00:00,SOL,0.000,binance,binance,73.50
2026-06-30T15:55:48.768308+00:00,BNB,0.915,binance,okx,546.17
2026-06-30T15:55:48.768308+00:00,XRP,0.000,okx,binance,1.04
2026-06-30T15:55:48.768308+00:00,DOGE,1.411,bybit,okx,0.07
2026-06-30T15:55:48.768308+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T15:55:48.768308+00:00,AVAX,0.000,binance,okx,6.52
2026-06-30T15:55:48.768308+00:00,LINK,0.000,binance,bybit,7.18
2026-06-30T15:55:48.768308+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:55:48.768308+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T15:55:48.768308+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T15:55:48.768308+00:00,ATOM,0.000,binance,binance,1.53
2026-06-30T15:56:50.241261+00:00,BTC,0.103,binance,okx,58527.10
2026-06-30T15:56:50.241261+00:00,ETH,0.383,bybit,binance,1568.60
2026-06-30T15:56:50.241261+00:00,SOL,0.000,binance,binance,73.47
2026-06-30T15:56:50.241261+00:00,BNB,1.099,bybit,binance,545.93
2026-06-30T15:56:50.241261+00:00,XRP,0.000,binance,bybit,1.04
2026-06-30T15:56:50.241261+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T15:56:50.241261+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T15:56:50.241261+00:00,AVAX,1.535,bybit,okx,6.51
2026-06-30T15:56:50.241261+00:00,LINK,0.000,okx,binance,7.18
2026-06-30T15:56:50.241261+00:00,DOT,0.000,okx,bybit,0.82
2026-06-30T15:56:50.241261+00:00,TRX,1.262,okx,bybit,0.32
2026-06-30T15:56:50.241261+00:00,SHIB,0.000,okx,okx,0.00
